AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE
Wisconsin,173.9,180.6,177.3,10963,Mortality,5610775,All Races,Male and Female,All Cancer Sites Combined,2007,191.8,199.1,195.4
Wisconsin,174.5,181.2,177.8,11185,Mortality,5640996,All Races,Male and Female,All Cancer Sites Combined,2008,194.6,202.0,198.3
Wisconsin,166.3,172.7,169.5,10866,Mortality,5669264,All Races,Male and Female,All Cancer Sites Combined,2009,188.1,195.3,191.7
Wisconsin,170.5,177.0,173.8,11279,Mortality,5690263,All Races,Male and Female,All Cancer Sites Combined,2010,194.6,201.9,198.2
Wisconsin,171.6,178.1,174.8,11608,Mortality,5709640,All Races,Male and Female,All Cancer Sites Combined,2011,199.6,207.0,203.3
Wisconsin,162.9,169.2,166.0,11252,Mortality,5726177,All Races,Male and Female,All Cancer Sites Combined,2012,192.9,200.2,196.5
Wisconsin,161.8,167.9,164.8,11425,Mortality,5742854,All Races,Male and Female,All Cancer Sites Combined,2013,195.3,202.6,198.9
Wisconsin,158.8,164.9,161.8,11393,Mortality,5758377,All Races,Male and Female,All Cancer Sites Combined,2014,194.2,201.5,197.9
Wisconsin,156.5,162.5,159.5,11423,Mortality,5767891,All Races,Male and Female,All Cancer Sites Combined,2015,194.4,201.7,198.0
Wyoming,182.7,208.5,195.3,899,Mortality,491780,All Races,Male and Female,All Cancer Sites Combined,1999,171.0,195.2,182.8
Wyoming,172.8,197.7,184.9,868,Mortality,494300,All Races,Male and Female,All Cancer Sites Combined,2000,164.1,187.7,175.6
Wyoming,181.9,207.3,194.3,923,Mortality,494657,All Races,Male and Female,All Cancer Sites Combined,2001,174.7,199.0,186.6
Wyoming,165.5,189.5,177.2,859,Mortality,500017,All Races,Male and Female,All Cancer Sites Combined,2002,160.5,183.7,171.8
Wyoming,177.1,201.6,189.1,943,Mortality,503453,All Races,Male and Female,All Cancer Sites Combined,2003,175.5,199.7,187.3
Wyoming,160.8,183.9,172.1,875,Mortality,509106,All Races,Male and Female,All Cancer Sites Combined,2004,160.7,183.6,171.9
Wyoming,158.3,181.0,169.3,886,Mortality,514157,All Races,Male and Female,All Cancer Sites Combined,2005,161.2,184.1,172.3
Wyoming,163.4,186.3,174.5,927,Mortality,522667,All Races,Male and Female,All Cancer Sites Combined,2006,166.1,189.2,177.4
Wyoming,162.4,185.1,173.4,940,Mortality,534876,All Races,Male and Female,All Cancer Sites Combined,2007,164.7,187.3,175.7
Wyoming,146.6,167.9,157.0,874,Mortality,546043,All Races,Male and Female,All Cancer Sites Combined,2008,149.6,171.0,160.1
Wyoming,153.3,174.9,163.8,936,Mortality,559851,All Races,Male and Female,All Cancer Sites Combined,2009,156.6,178.3,167.2
Wyoming,159.6,181.2,170.1,1016,Mortality,564513,All Races,Male and Female,All Cancer Sites Combined,2010,169.1,191.4,180.0
Wyoming,145.9,166.4,155.9,936,Mortality,567725,All Races,Male and Female,All Cancer Sites Combined,2011,154.5,175.8,164.9
Wyoming,144.4,164.6,154.2,955,Mortality,576765,All Races,Male and Female,All Cancer Sites Combined,2012,155.2,176.4,165.6
Wyoming,138.4,157.8,147.8,946,Mortality,582684,All Races,Male and Female,All Cancer Sites Combined,2013,152.2,173.0,162.4
Wyoming,131.9,150.7,141.1,922,Mortality,583642,All Races,Male and Female,All Cancer Sites Combined,2014,147.9,168.5,158.0
Wyoming,130.6,149.2,139.7,931,Mortality,586555,All Races,Male and Female,All Cancer Sites Combined,2015,148.7,169.3,158.7
