AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE
South Dakota,446.3,475.5,460.8,3929,Incidence,775493,All Races,Male and Female,All Cancer Sites Combined,2005,490.9,522.7,506.6
South Dakota,428.6,457.0,442.6,3850,Incidence,783033,All Races,Male and Female,All Cancer Sites Combined,2006,476.3,507.5,491.7
South Dakota,456.4,485.5,470.8,4167,Incidence,791623,All Races,Male and Female,All Cancer Sites Combined,2007,510.5,542.6,526.4
South Dakota,445.9,474.5,460.0,4137,Incidence,799124,All Races,Male and Female,All Cancer Sites Combined,2008,502.0,533.7,517.7
South Dakota,455.0,483.6,469.1,4281,Incidence,807067,All Races,Male and Female,All Cancer Sites Combined,2009,514.7,546.6,530.4
South Dakota,438.4,466.4,452.3,4211,Incidence,816325,All Races,Male and Female,All Cancer Sites Combined,2010,500.4,531.7,515.8
South Dakota,463.2,491.7,477.3,4526,Incidence,824398,All Races,Male and Female,All Cancer Sites Combined,2011,533.1,565.2,549.0
South Dakota,437.0,464.7,450.7,4337,Incidence,834441,All Races,Male and Female,All Cancer Sites Combined,2012,504.4,535.5,519.7
South Dakota,448.3,476.0,462.0,4540,Incidence,844922,All Races,Male and Female,All Cancer Sites Combined,2013,521.8,553.2,537.3
South Dakota,444.8,472.3,458.4,4565,Incidence,852561,All Races,Male and Female,All Cancer Sites Combined,2014,520.0,551.2,535.4
South Dakota,420.0,446.5,433.1,4406,Incidence,857919,All Races,Male and Female,All Cancer Sites Combined,2015,498.5,529.0,513.6
Tennessee,384.6,394.9,389.7,22073,Incidence,5638706,All Races,Male and Female,All Cancer Sites Combined,1999,386.3,396.7,391.5
Tennessee,397.2,407.6,402.4,23148,Incidence,5703719,All Races,Male and Female,All Cancer Sites Combined,2000,400.6,411.1,405.8
Tennessee,395.3,405.6,400.5,23382,Incidence,5750789,All Races,Male and Female,All Cancer Sites Combined,2001,401.4,411.8,406.6
Tennessee,403.9,414.3,409.1,24325,Incidence,5795918,All Races,Male and Female,All Cancer Sites Combined,2002,414.4,425.0,419.7
Tennessee,424.0,434.5,429.2,25968,Incidence,5847812,All Races,Male and Female,All Cancer Sites Combined,2003,438.7,449.5,444.1
Tennessee,445.3,456.0,450.6,27758,Incidence,5910809,All Races,Male and Female,All Cancer Sites Combined,2004,464.1,475.2,469.6
Tennessee,474.7,485.7,480.2,30284,Incidence,5991057,All Races,Male and Female,All Cancer Sites Combined,2005,499.8,511.2,505.5
Tennessee,474.4,485.2,479.7,31063,Incidence,6088766,All Races,Male and Female,All Cancer Sites Combined,2006,504.5,515.9,510.2
Tennessee,479.3,490.0,484.6,32193,Incidence,6175727,All Races,Male and Female,All Cancer Sites Combined,2007,515.6,527.0,521.3
Tennessee,480.1,490.7,485.4,33045,Incidence,6247411,All Races,Male and Female,All Cancer Sites Combined,2008,523.3,534.7,528.9
Tennessee,486.5,497.1,491.8,34149,Incidence,6306019,All Races,Male and Female,All Cancer Sites Combined,2009,535.8,547.3,541.5
Tennessee,474.2,484.6,479.4,34037,Incidence,6356671,All Races,Male and Female,All Cancer Sites Combined,2010,529.8,541.2,535.5
Tennessee,471.3,481.5,476.4,34625,Incidence,6397634,All Races,Male and Female,All Cancer Sites Combined,2011,535.5,546.9,541.2
Tennessee,462.9,472.9,467.9,34687,Incidence,6454306,All Races,Male and Female,All Cancer Sites Combined,2012,531.8,543.1,537.4
Tennessee,456.7,466.6,461.6,34927,Incidence,6494821,All Races,Male and Female,All Cancer Sites Combined,2013,532.1,543.4,537.8
Tennessee,446.1,455.8,450.9,34848,Incidence,6544663,All Races,Male and Female,All Cancer Sites Combined,2014,526.9,538.1,532.5
Tennessee,454.9,464.6,459.8,36244,Incidence,6595056,All Races,Male and Female,All Cancer Sites Combined,2015,543.9,555.3,549.6
Texas,465.5,472.0,468.7,80618,Incidence,20558220,All Races,Male and Female,All Cancer Sites Combined,1999,389.4,394.9,392.1
Texas,469.3,475.8,472.5,83164,Incidence,20944499,All Races,Male and Female,All Cancer Sites Combined,2000,394.4,399.8,397.1
Texas,484.0,490.5,487.3,87573,Incidence,21319622,All Races,Male and Female,All Cancer Sites Combined,2001,408.0,413.5,410.8
Texas,478.3,484.7,481.5,88719,Incidence,21690325,All Races,Male and Female,All Cancer Sites Combined,2002,406.3,411.7,409.0
Texas,473.3,479.6,476.4,89878,Incidence,22030931,All Races,Male and Female,All Cancer Sites Combined,2003,405.3,410.6,408.0
Texas,465.3,471.5,468.4,90643,Incidence,22394023,All Races,Male and Female,All Cancer Sites Combined,2004,402.1,407.4,404.8
Texas,462.2,468.2,465.2,92577,Incidence,22773020,All Races,Male and Female,All Cancer Sites Combined,2005,403.9,409.1,406.5
Texas,455.8,461.7,458.7,94586,Incidence,23359580,All Races,Male and Female,All Cancer Sites Combined,2006,402.3,407.5,404.9
Texas,463.6,469.5,466.5,99176,Incidence,23831983,All Races,Male and Female,All Cancer Sites Combined,2007,413.6,418.7,416.1
Texas,453.1,458.9,456.0,99946,Incidence,24309039,All Races,Male and Female,All Cancer Sites Combined,2008,408.6,413.7,411.1
Texas,445.0,450.6,447.8,101250,Incidence,24801761,All Races,Male and Female,All Cancer Sites Combined,2009,405.7,410.8,408.2
Texas,427.6,433.0,430.3,100091,Incidence,25244310,All Races,Male and Female,All Cancer Sites Combined,2010,394.0,399.0,396.5
Texas,419.7,425.0,422.3,101437,Incidence,25646389,All Races,Male and Female,All Cancer Sites Combined,2011,393.1,398.0,395.5
Texas,413.9,419.1,416.5,103093,Incidence,26071655,All Races,Male and Female,All Cancer Sites Combined,2012,393.0,397.8,395.4
Texas,409.3,414.4,411.9,104937,Incidence,26473525,All Races,Male and Female,All Cancer Sites Combined,2013,394.0,398.8,396.4
Texas,405.5,410.5,408.0,107211,Incidence,26944751,All Races,Male and Female,All Cancer Sites Combined,2014,395.5,400.3,397.9
Texas,393.6,398.4,396.0,107271,Incidence,27429639,All Races,Male and Female,All Cancer Sites Combined,2015,388.7,393.4,391.1
Utah,406.2,426.5,416.3,6628,Incidence,2203482,All Races,Male and Female,All Cancer Sites Combined,1999,293.6,308.1,300.8
Utah,392.4,412.1,402.2,6560,Incidence,2244502,All Races,Male and Female,All Cancer Sites Combined,2000,285.2,299.4,292.3
Utah,409.8,429.6,419.6,7012,Incidence,2283715,All Races,Male and Female,All Cancer Sites Combined,2001,299.9,314.3,307.0
Utah,406.9,426.4,416.6,7177,Incidence,2324815,All Races,Male and Female,All Cancer Sites Combined,2002,301.6,315.9,308.7
Utah,413.5,432.9,423.1,7484,Incidence,2360137,All Races,Male and Female,All Cancer Sites Combined,2003,310.0,324.4,317.1
Utah,417.4,436.6,426.9,7772,Incidence,2401580,All Races,Male and Female,All Cancer Sites Combined,2004,316.5,330.9,323.6
Utah,410.9,429.7,420.2,7931,Incidence,2457719,All Races,Male and Female,All Cancer Sites Combined,2005,315.6,329.9,322.7
Utah,414.6,433.1,423.8,8317,Incidence,2525507,All Races,Male and Female,All Cancer Sites Combined,2006,322.3,336.5,329.3
Utah,410.7,428.8,419.7,8526,Incidence,2597746,All Races,Male and Female,All Cancer Sites Combined,2007,321.3,335.2,328.2
Utah,412.9,430.8,421.8,8861,Incidence,2663029,All Races,Male and Female,All Cancer Sites Combined,2008,325.8,339.7,332.7
Utah,412.3,429.9,421.0,9131,Incidence,2723421,All Races,Male and Female,All Cancer Sites Combined,2009,328.4,342.2,335.3
Utah,417.1,434.6,425.8,9523,Incidence,2775326,All Races,Male and Female,All Cancer Sites Combined,2010,336.3,350.1,343.1
Utah,416.5,433.7,425.1,9759,Incidence,2816124,All Races,Male and Female,All Cancer Sites Combined,2011,339.7,353.5,346.5
Utah,403.8,420.5,412.0,9763,Incidence,2855782,All Races,Male and Female,All Cancer Sites Combined,2012,335.1,348.7,341.9
Utah,392.1,408.3,400.1,9780,Incidence,2902663,All Races,Male and Female,All Cancer Sites Combined,2013,330.3,343.7,336.9
Utah,392.9,408.8,400.8,10101,Incidence,2941836,All Races,Male and Female,All Cancer Sites Combined,2014,336.7,350.1,343.4
Utah,393.0,408.7,400.8,10412,Incidence,2990632,All Races,Male and Female,All Cancer Sites Combined,2015,341.5,354.9,348.2
Vermont,497.8,533.8,515.6,3186,Incidence,604683,All Races,Male and Female,All Cancer Sites Combined,1999,508.7,545.5,526.9
Vermont,473.6,508.3,490.7,3098,Incidence,609618,All Races,Male and Female,All Cancer Sites Combined,2000,490.4,526.4,508.2
Vermont,482.7,517.5,499.9,3210,Incidence,612223,All Races,Male and Female,All Cancer Sites Combined,2001,506.3,542.8,524.3
Vermont,473.4,507.6,490.3,3212,Incidence,615442,All Races,Male and Female,All Cancer Sites Combined,2002,504.0,540.3,521.9
Vermont,488.2,522.8,505.3,3352,Incidence,617858,All Races,Male and Female,All Cancer Sites Combined,2003,524.3,561.2,542.5
Vermont,482.6,516.7,499.4,3387,Incidence,619920,All Races,Male and Female,All Cancer Sites Combined,2004,528.1,565.1,546.4
Vermont,485.0,519.0,501.8,3464,Incidence,621215,All Races,Male and Female,All Cancer Sites Combined,2005,539.2,576.5,557.6
Vermont,512.3,547.0,529.4,3721,Incidence,622892,All Races,Male and Female,All Cancer Sites Combined,2006,578.3,616.9,597.4
Vermont,485.7,519.2,502.2,3607,Incidence,623481,All Races,Male and Female,All Cancer Sites Combined,2007,559.8,597.7,578.5
Vermont,464.0,496.4,480.0,3536,Incidence,624151,All Races,Male and Female,All Cancer Sites Combined,2008,548.0,585.5,566.5
Vermont,483.7,516.7,500.0,3731,Incidence,624817,All Races,Male and Female,All Cancer Sites Combined,2009,578.1,616.6,597.1
Vermont,467.4,499.6,483.3,3675,Incidence,625982,All Races,Male and Female,All Cancer Sites Combined,2010,568.2,606.4,587.1
Vermont,458.8,490.6,474.5,3664,Incidence,626730,All Races,Male and Female,All Cancer Sites Combined,2011,565.8,603.9,584.6
Vermont,445.7,476.9,461.1,3640,Incidence,626444,All Races,Male and Female,All Cancer Sites Combined,2012,562.3,600.2,581.1
Vermont,431.6,462.1,446.6,3586,Incidence,627140,All Races,Male and Female,All Cancer Sites Combined,2013,553.2,590.8,571.8
Vermont,445.9,476.7,461.1,3759,Incidence,626984,All Races,Male and Female,All Cancer Sites Combined,2014,580.5,619.0,599.5
Vermont,420.9,450.7,435.6,3625,Incidence,626088,All Races,Male and Female,All Cancer Sites Combined,2015,560.3,598.2,579.0
Virginia,429.9,440.0,434.9,28776,Incidence,7000174,All Races,Male and Female,All Cancer Sites Combined,1999,406.3,415.9,411.1
Virginia,433.4,443.5,438.4,29616,Incidence,7105817,All Races,Male and Female,All Cancer Sites Combined,2000,412.1,421.6,416.8
Virginia,416.6,426.4,421.5,29034,Incidence,7198362,All Races,Male and Female,All Cancer Sites Combined,2001,398.7,408.0,403.3
Virginia,429.1,438.9,433.9,30607,Incidence,7286873,All Races,Male and Female,All Cancer Sites Combined,2002,415.3,424.8,420.0
Virginia,453.2,463.2,458.2,32886,Incidence,7366977,All Races,Male and Female,All Cancer Sites Combined,2003,441.6,451.2,446.4
Virginia,451.3,461.2,456.2,33525,Incidence,7475575,All Races,Male and Female,All Cancer Sites Combined,2004,443.7,453.3,448.5
Virginia,454.4,464.2,459.3,34612,Incidence,7577105,All Races,Male and Female,All Cancer Sites Combined,2005,452.0,461.6,456.8
Virginia,454.6,464.3,459.4,35390,Incidence,7673725,All Races,Male and Female,All Cancer Sites Combined,2006,456.4,466.0,461.2
Virginia,467.3,477.0,472.1,37307,Incidence,7751000,All Races,Male and Female,All Cancer Sites Combined,2007,476.4,486.2,481.3
Virginia,458.3,467.8,463.0,37392,Incidence,7833496,All Races,Male and Female,All Cancer Sites Combined,2008,472.5,482.2,477.3
Virginia,454.0,463.4,458.7,37959,Incidence,7925937,All Races,Male and Female,All Cancer Sites Combined,2009,474.1,483.8,478.9
Virginia,426.0,435.0,430.5,36554,Incidence,8025773,All Races,Male and Female,All Cancer Sites Combined,2010,450.8,460.2,455.5
Virginia,427.1,436.0,431.5,37486,Incidence,8110035,All Races,Male and Female,All Cancer Sites Combined,2011,457.6,466.9,462.2
Virginia,414.0,422.7,418.3,37159,Incidence,8192048,All Races,Male and Female,All Cancer Sites Combined,2012,449.0,458.2,453.6
Virginia,420.9,429.5,425.2,38769,Incidence,8262692,All Races,Male and Female,All Cancer Sites Combined,2013,464.5,473.9,469.2
Virginia,417.0,425.5,421.2,39296,Incidence,8317372,All Races,Male and Female,All Cancer Sites Combined,2014,467.8,477.2,472.5
Virginia,397.6,405.8,401.7,38420,Incidence,8367587,All Races,Male and Female,All Cancer Sites Combined,2015,454.6,463.8,459.2
Washington,511.7,523.8,517.7,28172,Incidence,5842564,All Races,Male and Female,All Cancer Sites Combined,1999,476.6,487.8,482.2
Washington,500.7,512.6,506.7,28083,Incidence,5910512,All Races,Male and Female,All Cancer Sites Combined,2000,469.6,480.7,475.1
Washington,514.1,526.0,520.0,29372,Incidence,5985722,All Races,Male and Female,All Cancer Sites Combined,2001,485.1,496.3,490.7
Washington,506.5,518.2,512.3,29655,Incidence,6052349,All Races,Male and Female,All Cancer Sites Combined,2002,484.4,495.6,490.0
Washington,498.9,510.4,504.6,29826,Incidence,6104115,All Races,Male and Female,All Cancer Sites Combined,2003,483.1,494.2,488.6
Washington,500.2,511.7,505.9,30715,Incidence,6178645,All Races,Male and Female,All Cancer Sites Combined,2004,491.6,502.7,497.1
Washington,499.2,510.5,504.9,31437,Incidence,6257305,All Races,Male and Female,All Cancer Sites Combined,2005,496.9,508.0,502.4
Washington,491.9,503.0,497.5,31880,Incidence,6370753,All Races,Male and Female,All Cancer Sites Combined,2006,494.9,505.9,500.4
Washington,470.7,481.4,476.0,31379,Incidence,6461587,All Races,Male and Female,All Cancer Sites Combined,2007,480.3,491.0,485.6
Washington,487.4,498.2,492.8,33317,Incidence,6562231,All Races,Male and Female,All Cancer Sites Combined,2008,502.3,513.2,507.7
Washington,486.3,496.9,491.6,34242,Incidence,6667426,All Races,Male and Female,All Cancer Sites Combined,2009,508.1,519.0,513.6
Washington,476.3,486.7,481.4,34455,Incidence,6743226,All Races,Male and Female,All Cancer Sites Combined,2010,505.6,516.4,511.0
Washington,473.8,484.1,478.9,35095,Incidence,6822520,All Races,Male and Female,All Cancer Sites Combined,2011,509.0,519.8,514.4
Washington,460.8,470.8,465.8,35078,Incidence,6895226,All Races,Male and Female,All Cancer Sites Combined,2012,503.4,514.1,508.7
Washington,450.1,459.9,455.0,35219,Incidence,6968006,All Races,Male and Female,All Cancer Sites Combined,2013,500.2,510.7,505.4
Washington,440.4,449.9,445.2,35380,Incidence,7054196,All Races,Male and Female,All Cancer Sites Combined,2014,496.3,506.8,501.5
Washington,427.2,436.5,431.8,35389,Incidence,7160290,All Races,Male and Female,All Cancer Sites Combined,2015,489.1,499.4,494.2
West Virginia,492.5,511.8,502.1,10537,Incidence,1811799,All Races,Male and Female,All Cancer Sites Combined,1999,570.5,592.8,581.6
West Virginia,493.7,513.0,503.3,10615,Incidence,1807021,All Races,Male and Female,All Cancer Sites Combined,2000,576.3,598.7,587.4
West Virginia,506.2,525.6,515.8,10955,Incidence,1801481,All Races,Male and Female,All Cancer Sites Combined,2001,596.8,619.6,608.1
West Virginia,492.1,511.2,501.6,10756,Incidence,1805414,All Races,Male and Female,All Cancer Sites Combined,2002,584.6,607.1,595.8
West Virginia,476.8,495.6,486.1,10530,Incidence,1812295,All Races,Male and Female,All Cancer Sites Combined,2003,570.0,592.2,581.0
West Virginia,484.0,502.8,493.4,10773,Incidence,1816438,All Races,Male and Female,All Cancer Sites Combined,2004,581.9,604.4,593.1
West Virginia,493.5,512.4,502.9,11105,Incidence,1820492,All Races,Male and Female,All Cancer Sites Combined,2005,598.7,621.5,610.0
West Virginia,495.4,514.3,504.8,11288,Incidence,1827912,All Races,Male and Female,All Cancer Sites Combined,2006,606.2,629.0,617.5
West Virginia,500.3,519.2,509.7,11588,Incidence,1834052,All Races,Male and Female,All Cancer Sites Combined,2007,620.4,643.4,631.8
West Virginia,484.4,502.9,493.6,11339,Incidence,1840310,All Races,Male and Female,All Cancer Sites Combined,2008,604.9,627.6,616.1
West Virginia,481.8,500.3,491.0,11415,Incidence,1847775,All Races,Male and Female,All Cancer Sites Combined,2009,606.5,629.2,617.8
West Virginia,471.6,489.8,480.6,11297,Incidence,1854230,All Races,Male and Female,All Cancer Sites Combined,2010,598.1,620.6,609.3
West Virginia,485.2,503.6,494.3,11741,Incidence,1854972,All Races,Male and Female,All Cancer Sites Combined,2011,621.5,644.5,632.9
West Virginia,468.6,486.6,477.6,11487,Incidence,1856560,All Races,Male and Female,All Cancer Sites Combined,2012,607.5,630.1,618.7
West Virginia,468.1,486.0,477.0,11629,Incidence,1853231,All Races,Male and Female,All Cancer Sites Combined,2013,616.1,639.0,627.5
West Virginia,460.2,478.0,469.1,11462,Incidence,1848514,All Races,Male and Female,All Cancer Sites Combined,2014,608.8,631.5,620.1
West Virginia,458.9,476.7,467.7,11548,Incidence,1841053,All Races,Male and Female,All Cancer Sites Combined,2015,615.9,638.8,627.2
Wisconsin,490.1,502.0,496.1,26902,Incidence,5332666,All Races,Male and Female,All Cancer Sites Combined,1999,498.5,510.5,504.5
Wisconsin,481.8,493.5,487.6,26730,Incidence,5373999,All Races,Male and Female,All Cancer Sites Combined,2000,491.4,503.4,497.4
Wisconsin,500.7,512.6,506.6,28095,Incidence,5406835,All Races,Male and Female,All Cancer Sites Combined,2001,513.6,525.7,519.6
Wisconsin,479.9,491.5,485.7,27332,Incidence,5445162,All Races,Male and Female,All Cancer Sites Combined,2002,496.0,507.9,502.0
Wisconsin,474.7,486.1,480.4,27478,Incidence,5479203,All Races,Male and Female,All Cancer Sites Combined,2003,495.6,507.5,501.5
Wisconsin,474.6,486.0,480.3,27896,Incidence,5514026,All Races,Male and Female,All Cancer Sites Combined,2004,500.0,511.9,505.9
Wisconsin,468.1,479.3,473.7,27938,Incidence,5546166,All Races,Male and Female,All Cancer Sites Combined,2005,497.8,509.7,503.7
Wisconsin,475.9,487.2,481.5,28822,Incidence,5577655,All Races,Male and Female,All Cancer Sites Combined,2006,510.8,522.7,516.7
Wisconsin,480.2,491.4,485.8,29618,Incidence,5610775,All Races,Male and Female,All Cancer Sites Combined,2007,521.9,533.9,527.9
Wisconsin,479.4,490.5,484.9,30122,Incidence,5640996,All Races,Male and Female,All Cancer Sites Combined,2008,528.0,540.0,534.0
Wisconsin,474.2,485.2,479.7,30299,Incidence,5669264,All Races,Male and Female,All Cancer Sites Combined,2009,528.4,540.5,534.4
Wisconsin,473.4,484.3,478.9,30728,Incidence,5690263,All Races,Male and Female,All Cancer Sites Combined,2010,534.0,546.1,540.0
Wisconsin,479.8,490.7,485.2,31795,Incidence,5709640,All Races,Male and Female,All Cancer Sites Combined,2011,550.8,563.0,556.9
Wisconsin,461.5,472.1,466.8,31163,Incidence,5726177,All Races,Male and Female,All Cancer Sites Combined,2012,538.2,550.3,544.2
Wisconsin,460.5,471.0,465.7,31605,Incidence,5742854,All Races,Male and Female,All Cancer Sites Combined,2013,544.3,556.4,550.3
Wisconsin,460.0,470.4,465.2,32201,Incidence,5758377,All Races,Male and Female,All Cancer Sites Combined,2014,553.1,565.3,559.2
Wisconsin,451.3,461.6,456.4,32102,Incidence,5767891,All Races,Male and Female,All Cancer Sites Combined,2015,550.5,562.7,556.6
Wyoming,452.3,492.0,471.9,2205,Incidence,491780,All Races,Male and Female,All Cancer Sites Combined,1999,429.8,467.5,448.4
Wyoming,446.0,484.9,465.1,2231,Incidence,494300,All Races,Male and Female,All Cancer Sites Combined,2000,432.8,470.5,451.3
Wyoming,438.5,476.9,457.4,2227,Incidence,494657,All Races,Male and Female,All Cancer Sites Combined,2001,431.7,469.3,450.2
Wyoming,425.7,463.1,444.1,2224,Incidence,500017,All Races,Male and Female,All Cancer Sites Combined,2002,426.5,463.7,444.8
Wyoming,444.2,482.0,462.8,2369,Incidence,503453,All Races,Male and Female,All Cancer Sites Combined,2003,451.8,489.9,470.6
Wyoming,433.6,470.6,451.8,2363,Incidence,509106,All Races,Male and Female,All Cancer Sites Combined,2004,445.6,483.2,464.1
Wyoming,410.5,446.1,428.0,2297,Incidence,514157,All Races,Male and Female,All Cancer Sites Combined,2005,428.7,465.4,446.8
Wyoming,436.6,473.1,454.6,2477,Incidence,522667,All Races,Male and Female,All Cancer Sites Combined,2006,455.4,493.0,473.9
Wyoming,419.0,454.3,436.4,2457,Incidence,534876,All Races,Male and Female,All Cancer Sites Combined,2007,441.4,477.9,459.4
Wyoming,421.6,456.6,438.8,2543,Incidence,546043,All Races,Male and Female,All Cancer Sites Combined,2008,447.8,484.2,465.7
Wyoming,410.5,444.7,427.4,2537,Incidence,559851,All Races,Male and Female,All Cancer Sites Combined,2009,435.7,471.1,453.2
Wyoming,416.8,450.8,433.6,2655,Incidence,564513,All Races,Male and Female,All Cancer Sites Combined,2010,452.6,488.6,470.3
Wyoming,421.5,455.6,438.3,2700,Incidence,567725,All Races,Male and Female,All Cancer Sites Combined,2011,457.8,493.9,475.6
Wyoming,383.8,416.0,399.7,2540,Incidence,576765,All Races,Male and Female,All Cancer Sites Combined,2012,423.4,457.9,440.4
Wyoming,371.3,402.5,386.6,2544,Incidence,582684,All Races,Male and Female,All Cancer Sites Combined,2013,419.8,453.9,436.6
Wyoming,386.1,417.9,401.8,2659,Incidence,583642,All Races,Male and Female,All Cancer Sites Combined,2014,438.4,473.2,455.6
Wyoming,376.5,407.7,391.9,2630,Incidence,586555,All Races,Male and Female,All Cancer Sites Combined,2015,431.4,465.9,448.4
